AuthorID	Author_Name
2964755125	Dipangkar Dutta
2964807485	Hossein Afsharnia
2964886286	Alberto Mengarelli
2965030751	Crusius Jba.
2965132290	Kelly Babcock
2965713617	Mary-Clare Ridge
2965949842	Andrew R. Kaiser
2966276956	F. Pan
2966302036	Y. Su
2966578821	J. E. Turner
2967052658	C. Paudel
2967134033	Erica L.L. Liu
2967725922	D. Pérez Adán
2967974573	R. Barsotti
2968241986	Alexander W. N. Riasanovsky
2968248769	W. B. Li
2968429065	A. M. Schertz
2968773409	A. Hurley
2968927947	D. I. Lersch
2969434346	P. Beltran
2969451345	G. Crosetti
2969454537	Y. Kataoka
2969505413	Gage N. Martin
2969557979	N. Kundu
2970255773	L. Glover
2970258088	Ram P. Sharma
2970267332	Bijan Teja
2970673611	L. Lusito
2970676930	Ulrich Abel
2970774190	Ray Redheffer
2970801986	Babita Rani Choudhary
2970912039	Richard Laatsch
2971046208	Warren Page
2971074983	Cristina Garcia Miro
2971298454	Gencho Rusev
2971367644	S. Stepanyan
2971379976	W. HajAhmad
2971380088	M. Rakhmanov
2971385044	S. Tajima
2971432876	M. Rominsky
2971444952	Xuming Liang
2971463082	J. Swanson
2971529335	Berni Moreby
2971572792	M. B. Tonjes
2971583412	P. Cirkovic
2971591456	J. U. Mjörnmark
2971593102	M. H. Zoeller
2971608295	J. Reinhold
2971616297	Amalia Arango
2971705534	Sharon Tomlinson
2971811233	M. Giels
2971830060	D. Vishnevskiy
2971830219	S. Sato
2971836380	A. Benagli
2971919842	V. Kartvelishvili
2971921838	J. Ds'Hondt
2971932270	P. Mättig
2971952944	L. Silvestrisa
2971995828	G. D. Alexeev
2972019035	K. Otis
2972028476	S. Hellman
2972052540	A. A. Vanveggel
2972072646	A. Napier
2972115110	P. Spagnoloa
2972131736	Christy Reeve
2972135778	M. Morii
2972242794	M. Makouski
2972286759	A. Brancaa
2972302971	Mohamed A A Mohamed
2972308715	Feng-Hua Yin
2972429944	Maddie Rason
2972565412	Daniel Froidevaux
2972627154	Dobrzynski L Dobrzynski
2972818859	T. J. Gershon
2973056874	J. Alonso
2973122681	T. A. Mohayai
2973149312	J. Lellouch
2973263463	Abtin Keshavarzian
2973300898	W. D. Wallis
2973316087	Y. Ravid
2973355090	J. Garofoli
2973390605	H. Y. Song
2973418936	B. Y. Stodolsky
2973445336	B. Wajnryb
2973467365	W. H. Mills
2973478372	Shreedhara Prasada Mohanty
2973478429	L. Gyergyek
2973494277	Jorge M.A. Oliveira
2973513442	D. Baumgartel
2973523348	V.P. Kumar
2973531311	S. E. Whitcomb
2973553287	D. G. Hoffman
2973563057	T. H. Payne
2973628599	Caleb Sponheim
2973643361	Y. Fathi
2973643657	H. D. Gronau
2973647975	M A Perles
2973667745	Richard Garfield
2973671372	G. Moreno
2973690358	Victor K. Wei
2973698380	D. Hickerson
2973713397	G. Williams
2973715962	L. R. Foulds
2973748170	J. H. Kang
2973750996	H. Borner
2973823993	M. Verzetti
2973837490	F. K. Hwang
2973842639	I. Spillinger
2973843429	J. Wetzel
2973860675	P. Poropat
2973871809	N. Hamada
2973887355	S Tachibana
2973890056	V. K. Wei
2973890528	Ryland L. Miller
2973906216	R. C. Entringer
2973940167	M.C. Bhandari
2973950166	Steve Leroux
2974000665	J.E. Evetts
2974009446	R. Chistov
2974068838	J. Tucker
2974078772	S. Mersi
2974102264	Á. Seress
2974130923	D. Coppersmith
2974135784	Cameron Schmidt
2974140326	E Györi
2974150096	Nicole Pagane
2974167614	Zhicheng Gao
2974170003	J. Lazo-Flores
2974189507	Y. Shiloach
2974212798	L. Borrello
2974221189	L. Pyber
2974273762	R. C. Read
2974295592	Elena Pavelescu
2974315298	Xuewen Li
2974344584	Zong Duo Dai
2974362413	J. Fonlupt
2974365794	P. B. Gibbons
2974393362	J. Hanlon
2974393380	K. Kilakos
2974394062	T. Springer
2974404323	D. M. Berman
2974416434	Péter L. Erds
2974438601	Matevz Tadel
2974468953	Yuri Smirnov
2974502547	H. Taylor
2974513379	Shmuel Rosset
2974513736	T. Klaus
2974567035	M. Zanolin
2974602918	Roy Westwick
2974608740	K. Harder
2974611433	M. Pelliccioni
2974611802	J. Duris
2974651541	Alan Ling
2974689152	R. Dzhygadlo
2974692618	R. Covarelli
2974700478	C. Houdré
2974767973	I. Vodopiyanov
2974768979	E. Friis
2974783023	Tara M Biagi
2974801003	M. Malec
2974814629	J. A. Reeds
2974832929	Sam Greenberg
2974841714	L. L. Lesniak
2974864797	A. Concas
2974865249	T. D. Creighton
2974868028	Lucas C. van der Merwe
2974869787	Istvan Simon
2974900597	D S Franzblau
2974904807	S. Rappoccio
2974906455	M. R. Sertel
2975084099	Donghee Kim
2975155474	Sebastian Loens
2975185924	Jason I. Brown
2975191958	Philip Dörr
2975428716	N. J. Pullman
2975490139	E. C. Milner
2975718605	C. Alex Young
2975999464	Bjarne Schülke
2977621862	Yan Zhao
2977810849	Sylvia Wu
2977907324	Mario Sammut
2977969198	Rohith Saradhy
2978476572	Alexey Bogdanov
2978478113	Hong Lin Yuan
2978612418	André Rosowsky
2978750687	R. K. Allen
2978772592	A. J. Woldar
2978918608	Christine Toelzer
2979605126	Franck Maloisel
2979622087	Ndiaye J-L.
2979751517	Jingwu Kang
2979852935	Mengmeng Zheng
2979885541	A. Juste Rozas
2980391695	Amy N. Yates
2980435453	Divya Baiskhiyar
2980440479	Pamela Gorkin
2980549231	Mathieu Chiquet
2980722506	Heather R. Jacobson
2980768465	M. Vanadia
2980802321	Lin Jiang
2980943126	N. Orlando
2981062009	Nassrin Payvandi
2981064431	R. B. Abdelali
2981320220	M. Havranek
2981337469	T. Kobayashi
2981343051	Neil Asley
2981351771	E. Segura
2981433869	P. M. Prichard
2981448798	R. Schwierz
2981529439	M. K. Jha
2981550562	V. A. Schegelsky
2981558749	Sergio Leal
2981597608	N. Semprini-Cesari
2981603064	G. D. Kekelidze
2981607592	L. Rinaldi
2981636356	D. Zerwas
2981639785	F. J. Wickens
2981740315	Matthew Sullivan
2981813678	C. M. Hernandez
2981849870	S. Kaiser
2981960987	D. Reljic
2982089869	G. Spigo
2982165699	V. Juranek
2982182207	K. Trabelsi
2982200379	R. Hertenberger
2982217907	Sebastian Strieth
2982461990	D. Matsakis
2982658372	Shira C Shafir
2982758656	G. Rudolph
2982765291	Melvin Dresher
2982775533	S. Barrow
2982832940	D. P. Kendellen
2982953309	Aiyin Chen
2982957665	Alexander Yakushev
2982962260	C.H. Stapper
2983068326	N. R. Nation
2983083615	Emad Zaidan
2983197809	Danielle M. Carrick
2983317165	Kitiratakarn T
2983404779	Kaze W. K. Wong
2983430579	G. M. Engel
2983480927	K. S. Dhuga
2983593478	T. Ando
2983644626	D. Barkhuff
2983862001	M. Ibbotson
2983888592	J. Kilmer
2984045181	Henry P. Marshall
2984231212	Marc J. Lipman
2984320164	X. Ju
2984602736	Mary Anne Trabaud
2984712853	W-H. Ip
2984721592	F. Garibaldi
2984765480	M. Makkai
2984865336	Nichole R. Klatt
2984901462	J-B Blanchard
2985015854	Laurent Binet
2985064155	Jack Cohen
2985138910	Pedro A. González
2985375584	Hachten Pc
2985417745	Michael Puerrer
2985567761	John S. Chambers
2985721980	Doran Stienike
2985805534	Zoltán Füredi
2985991193	Lin Zhou
2986030526	Fabrice Desse
2986262526	Henry I. Braun
2986292837	J. F. Zhang
2986304863	F. S. Cater
2987037743	Hans Moritz Guenther
2987172342	R. Burr Porter
2987376348	Jeff Kahn
2987479307	James Sims
2987536589	N. Delruelle
2987537539	M. Lewandowska
2987544863	Jorge Raminhos
2987666283	Qian Zhang
2987740657	P. G. Bright-Thomas
2988036397	T. Dafforn
2988145108	Peter S. Worden
2988336826	G. J. Bobbink
2988342268	H. Ströher
2988506494	E. Segura
2988524918	Merle T. Emerson
2988555876	Marianne Carlsson
2988795512	F. Haas
2988985775	John Casti
2989054845	K. Suita
2989088981	X. Siemens
2989107940	Y. Roditty
2989379504	Yoshihisa Oguchi
2989708713	U. Schroffenegger
2989936221	Koki Hamada
2990115496	Rachel Harvey
2990280891	J. Jia
2990478551	J. Toth
2990571581	D. Töyr
2990775395	F M Zhou
2990796591	J. B. Watelet
2990827339	D. Hancock
2990907146	Joseph Christiansen
2991232924	Muhammad A. Usmani
2991388784	Alain Taieb
2991425591	J. Kuhn
2991510467	J. Veverka
2991712611	J. L. Selfridge
2991805061	Makoto Inoue
2991853940	N. A. McCubbin
2991875911	L. Borgonovi
2991961583	Tiago Barreiro
2992074841	A. Rényi
2992232696	E. C. Milner
2992343149	Akio Kato
2992594762	Yunus Emre Demirci
2992608219	Andrea Antinori
2992638158	R. R. Hall
2992720787	K. Kim
2992734603	S. A. Burr
2992768797	F. Murtas
2992781586	Madeline Wade
2992815114	P. T. Bateman
2993094120	J. W. Price
2993094983	P. de Jong
2993142978	Riley Theriault
2993177443	Sebastian M. Cioabă
2993203131	C. A. Rogers
2993447218	Joan E. Hart
2993456346	Chengkun Xu
2993470130	Linqing Wen
2993493640	P. Erdős
2993539592	Geza Grunwald
2994105166	F. Galvin
2994129774	Yechezkel Zalcstein
2994203264	Noor Hassan
2994213518	M. Ball
2994315083	E. I. Rosenberg
2994456339	Imre Leader
2994625528	Ding-Xiong Wang
2994720551	Yufeng Cai
2994902041	S-H Park
2995012996	Francesco Di Mille
2995137713	M. Elaasar
2995228278	Nicklas Day
2995229622	Kevin H. Knuth
2995372119	P. R. Saulson
2995446943	A. E. Robinson
2995806667	C. C. Chen
2995938340	N. A. Court
2996194879	Johanna Munoz
2996287124	Chi Fu Chen
2996287145	Shanfang Qin
2996326055	T. Y. Lam
2996367279	Camilla Parpia
2996368598	Zoltán Lóránt Nagy
2996455848	G. U. Brauer
2996466880	Michael C. Wigal
2996507816	Svend Buhl
2996536511	A. Kalinin
2996923738	M. Friend
2996950603	A. Lounis
2996964732	J. B. Beacham
2996991809	M. Lokajicek
2997001666	J. C. Burzynski
2997018637	T. Yamazaki
2997069887	M. Russo
2997181667	H. J. Cheng
2997300313	A. L. Steinhebel
2997305671	D. Schaetzl
2997367035	Lucas Junqueira de Freitas Morel
2997467141	R. Pedro
2997496482	M. M. Stanitzki
2997597580	G. Sabatino
2997679023	B. H. Smart
2997766181	Amy Beaton
2997785187	Y. Wang
2997794090	Shota Suzuki
2997817577	A. Shcherbakova
2997890030	A. Ouraou
2997897644	G. Bernardi
2997902009	Michail Sarantis
2997915885	L. Schmitt
2997984846	Yue-Ie C. Hsing
2998049962	Bernard Lidicky
2998346690	S. J. McMahon
2998416613	K. Potamianos
2998457105	Roberto Seidita
2998459584	B. Echenard
2998486175	M. Hance
2998491188	Yunpeng Sun
2998499404	I. J. Choi
2998527933	N. Hod
2998638671	R. Yuan
2998660662	M. L. Ojeda
2999119024	Robert A. Krueger
2999224986	David Feutrie
2999545087	Raghuveer Mohan
2999621181	Pierre Lutz
2999637815	Nicolas Georges
2999732366	Allison Wolf
3000067851	Alexandre Toubiana
3000684570	Xuehui Sun
3000726707	L. Dou
3001229699	Emily Lindemuth
3001397186	Alexis Heitzmann
3001917938	Koon-Ho Chan
3002536994	Lucas Anjos Souza
3003141404	I. J. Schoenberg
3003265306	Chris Lauruschkat
3003332074	A. Fratangelo
3003447163	Amir Hossein Ghodrati
3003528674	Thomas A. Prince
3003556070	J. Adrian Bondy
3003708233	Eduard Hulicius
3004000649	M. S. Rangel
3004344171	R. Alemany
3004917394	Leon Witzman
3005158531	K. C. Chang
3005357322	S. F. Pate
3005439907	R.N. Singh
3005744878	N. Morgado
3005768715	Nicholas Henrie
3006214302	A. Amoroso
3006643834	Adrian Salvador Salas
3006810572	Samantha S. Nelson
3006877823	David L. Kaplan
3006962684	H. Nilsen
3006974958	Isaac B Lwanga
3007064946	S. Knapowski
3007289613	Ka Yeun Kim
3008276284	V. Zdimal
3008424051	K D Irwin
3009056237	C. Gleason
3009111074	Hamoud H.Y. Al-Hussaini
3009117981	Than H. Aung
3009272767	H Stemplewski
3009392644	Andrea Possenti
3009411293	B. Kreis
3009438114	P. C. Bhat
3009446971	G. Davies
3009975781	Alex Coventry
3009985144	L. Teodorescu
3010145623	S. Knapowski
3010177714	Owen Merkel
3010487533	S. Bilmis
3010568126	Cedric Serfon
3010576673	P. R. Li
3010723067	Lindsay C. Hanford
3010756187	Stewart Levine
3010944182	Lauriane Blot
3010969288	Laura Santos-Diez
3011114181	Mafa Ii Investigators
3011218263	Minho Cho
3011245581	Marta Neto
3011528281	Gábor Piroska
3011657297	Thomas Michael Carter
3011703465	Abhinay Joshi
3011788452	Xiongbo Yan
3011789260	Jeffrey Scargle
3011847764	Rosemarie Cuento
3011958046	Dong Zhang
3012382386	Rafael Guillermo Oreamuno Madriz
3012409117	James Munkres
3012467898	Liming Wang
3012557696	James Shelhamer
3012618253	P. L. Pallé
3012999042	M. Putiš
3013131587	J. Thornhill
3013217481	Roman Nedela
3013274745	Ruta Rao
3013569585	V. Prasad
3013711963	Stefano Duga
3013941644	Alexander Yu
3014302097	C. Meadows
3014324777	E. G. Straus
3014917794	Donald E. Campbell
3014962748	Ralihe R. Villagrán
3015007532	C. Harris
3015085654	D. Riser
3015133119	Ilaria Carleo
3015162910	R. Mucciola
3015317936	Ezequiel Manzo-Martínez
3015323683	I. Namioka
3015339520	A.E. McBride
3015415705	K. M. Chan
3015420750	A. Toro
3015638407	Clovis Hamel
3015686751	Pierre Van Moerbeke
3015765442	K. Batkov
3015890244	Tanami Yamauchi
3016372661	Thomas M Drake
3016494152	Natalia Skorokhod
3016507310	Antoine Petiteau
3016583263	Jona Klemenc
3017020366	D. Mata Sánchez
3017238043	J. Z. Sanborn
3017246438	T. Tanabe
3017447949	Y. Tung
3017451764	Y. Takahashi
3017521403	E. Keates
3017540322	Alenka Negrete
3017630540	Carlos G. Dotti
3017736882	Harut Avakian
3018333412	Takeshi Koike
3018553607	G. Shaw
3018599113	João F. Viterbo
3018616115	E. Audi
3019480903	M. Besancon
3019582424	Kirsten Schmidt-Hellerau
3019687529	Philip DeOrsey
3020058856	A. Omont
3020310345	David Meyer
3020318743	Christopher A Green
3020517917	E. Protopapadaki
3020670464	J. R. Henderson
3020850507	D. Dan Ramdath
3020881193	M. S. Johnson
3020900310	Sidney Abrahams
3021059781	Dennis J. White
3021168677	Vasilis Liolios
3021331228	A Woodruff
3021405771	P. Kavrigin
3021659560	Mundra Akshay
3021853401	Aya Ishihara
3021872911	C. F. A. van Os
3021885008	G. T. Fletcher
3021898072	J. M. Blanco
3021989454	Piyush Mishra
3022009337	Jean Michel Livrozet
3022124079	D. Hoffmann
3022186049	G.O. Barber
3022243140	Maria Rosaria Di Domenico
3022275202	D. Cafori
3022276745	V. V. Tarasov
3022398835	A. Lebedev
3022590186	Wen Lin Tang
3022634704	Oliver Jennrich
3022647020	M. Rehfuss
3022870744	Janice Campbell
3022887329	A. Tsinganis
3022912539	Tammy Kronenwetter Koepel
3022947296	L. Ross
3023426276	M.N Bleicher
3023431057	Osman Bhatti
3023499893	Xing Feng
3023632549	Catherine Ozouf-Costaz
3023788037	Fredy A. Colorado
3023873387	S. Berry
3023918860	T. VazquezSchroeder
3024005822	Rachel L. Chamberlain
3024099763	Iustina Violeta Stan
3024512811	Benjamin M. X. Nguyen
3024686927	J. A. M. Quijada
3024952948	Hung-Ching Justin Chen
3025266885	Scott M. Hammer
3025562504	A. Ochirov
3025582700	Wu Zb
3025589729	M Bennett
3025617813	T. J. S. van der Weide
3025629774	Faisal Alam
3025655894	S. J. Kapadia
3025978976	Jordan A. Gusdorff
3026477503	Anthony Hage
3026519889	P A Kurz
3026689627	Dmitry Eliseev
3026768534	M. C. Queiroga Bazetto
3028441383	Lindley Lentati
3028650696	S. Middleton
3029003967	Surekha Tenakoon
3029025399	J. Chuah
3029067382	M. Ratajczak
3029411260	S. Hochstrasser
3029549543	A. Nilsson
3029714062	L. Jensen
3029771320	Ravi Kumar
3029814731	F. Hudson
3029816433	E. Ong
3029842110	B. G. Jensen
3029860103	D. Montanino
3029861998	G. Stringer
3029879088	R. Primrose
3029990313	D. O. David
3030053486	H R. Dimitrov
3030061903	M. Usseglio
3030459158	M. Pavan
3030598664	Natali Papanicolaou
3030614580	Marta Honório
3030629106	Karerina Scollo
3030633544	C. Tobin
3030712244	T. Matsuda
3030734577	S. Procureur
3030913536	Joseph Bak
3030972491	A. L.C. Toscano
3031470976	W. Dobrzanski
3031585616	P. Teixeira-Dias
3031646505	D. Boh
3032151155	J. H. So
3032793923	M. B. Lasala
3033048921	J H Pereira
3033156929	J. Zálešák
3033168424	Da Thomas
3033324326	F Yang
3033358990	Han Zhang
3033759518	X Fan
3033949972	A M Wu
3033977880	Jing Tao
3033987669	P. Fleischmann
3034030864	P. Baranov
3034032922	S Mikolajczyk
3034197407	Y Liu
3034661369	David Harold Dockrell
3034802093	Ta Shun Wei
3034850025	A. Kronbergs
3035037825	Chung Chen Chen
3035244250	Nicholas A. Bond
3035909262	James A. Ellison
3036034497	C. Hensel
3036241167	Jenny Holt
3036273314	M. Cerrada
3036389426	Harm J. Knot
3036393395	A. Pastore
3036423887	Jindrich Zapletal
3036518685	R. Dhunnookchand
3036549127	Amélia Maio
3036880137	D. R. Young
3037012026	F. Druillole
3037019427	R. Kalaba
3037034669	R. Vasudevan
3037040813	Lisa Smith
3037051287	Desmond Fitzgerald
3037052768	Anastasia Panoui
3037056137	Dame Anne Glover
3037065921	Peter F. Ash
3037093771	Mihir Gupta
3037100097	Tammie S. Benzinger
3037100809	Maria E. S. Pereira
3037115197	I. Stumer
3037119246	Beatrice Pelloni
3037140753	H.Y. Tang
3037154882	Gerald Pollack
3037161360	Felipe Fernandez-Armesto
3037164097	V. T. Sós
3037218018	Deborah Ramsey
3037233270	Piotr Andrzej Janus
3037292642	David Wild
3037296615	H. Clement
3037303207	James Ladyman
3037335183	Ivan Niven
3037389994	C. Robalo-Cordeiro
3037397900	V. T. Sós
3037420937	Vance Faber
3037453568	Jon Frampton
3037457441	Shanti Souriant
3037468226	P. Erdös
3037481804	Herbert W. Boyer
3037527555	Hagan Bayley
3037555591	Michael W. Weiner
3037574308	Udi Manber
3037579006	Ondrej Sramek
3037621574	Dudley Herschbach
3037637857	Robin Tucker
3037674817	J Haines
3037677340	Angus MacIntyre
3037694126	C Cohen
3037748407	H. Mori
3037818270	Kalaba R
3037879899	M. S. Klamkin
3037924542	Irene Engle
3037934595	Reiner Martin
3037946954	P. T. Baker
3037976090	R.S. Roth
3038000060	H. Halberstam
3038004977	Colin Self
3038012406	F. Schlutzenberg
3038046209	Y. Doi
3038080945	Meyer Jerison
3038085700	W. Xie
3038089020	Ronald C. Read
3038090124	Vera T. Sós
3038092560	John Mattick
3038442987	V. Savinov
3038531175	V. Juranek
3038774699	P. Gagnon
3039819397	G. Jones
3040014173	T. C. Petersen
3040129477	J. Barlow
3040244061	G. Aielli
3040481994	A. R. Davison
3040661457	W. Buttinger
3040677246	G. Conti
3040706611	J. Mahlstedt
3040772492	Vicente Estrada
3040963165	Hercules Investigators
3041481758	M. Eckhause
3041779675	Joerg Reinhold
3041854785	J. Ocariz
3042082477	Mikael Guedj
3042326994	Anju Gupta
3042571188	Tore Koß
3042837866	J. Delgado
3043097414	Cedar Wiseman
3043615468	A. C. Schaeffer
3043677584	J. Ljungvall
3044810358	K. Skovpen
3044844862	Jeevan K. Shetty
3045098130	S. E. Mullally
3045163920	Catherine M. Kenyon
3045616971	Arunabha Biswas
3045833579	H T J Bevins
3045947436	Joe Sampson
3046204880	D. Weisshaar
3046421667	Daqing Yang
3046425580	Giuseppina Fabbiano
3046651558	H. Langley DeWitt
3046768674	Jonathan Nicholson
3046855805	Torsten Akesson
3047718465	T. Grégoire
3047813409	T. Barbui
3047970243	G. D. Smith
3047973527	Ori Segel
3048134372	Seymour Schuster
3048771566	James D. Neill
3048773564	Wenbin Yang
3049097737	L. C. Maximon
3049175276	S De Cesco
3049437716	J. L. Langenbrunner
3049456295	R. Benkel
3049717742	R. De Vita
3049738521	Sérgio de Albuquerque
3050108669	R. Lietava
3050206474	Ilda Kazumi Shuhama
3050535068	S. Danagoulian
3050670747	G. B. Agnew
3050672643	A. Rottura
3050788377	T. Katsuki
3051840454	Zhi-ying Liu
3052331606	J Mendicute
3052850455	N Curzen
3053005378	P Airò
3053702598	E. J. Ross
3054980214	J Parisi
3055315346	M. Olsen
3056926568	R. Parzynski
3057657116	V. N. Nair
3058857292	Ahmed Al-Khalili
3059629284	Simon M
3060295169	N. Dennis
3060656499	C. Bailey
3060846183	A. L. Hall
3063201128	Y. Levy
3064304658	A. Uccheddu
3064534303	J. A. De Loera
3064540441	Valery F. Smolkin
3065407388	A.A. Kotov
3065527614	Xiangxing Ma
3065579307	J.P. Nordmann
3065677751	Y. Terada
3065738544	Marino N
3065740324	V. Welker
3066085023	F. M. Lanças
3066922937	R. Padmanabhan
3067092664	I. Cox
3067476015	R.M. Catalioto
3068286008	R. Odedra
3069014454	A. Vollhardt
3069236606	B. Grandchamp
3070302488	R. Mena
3071716799	T. Tonuma
3073918121	M. Weber
3074699122	Martina Bohacova
3075612479	J Barge
3075828255	D. R. Hughes
3075959494	G. F. Geils
3075972873	Nicholas H. Ogden
3076400892	J. L. Hellmann
3076833472	M. M. Black
3077243394	Gérard Contesse
3077478707	D. R. Stinebring
3078962732	N Li
3079392518	Zhao Yinchao
3079451444	A. Heppes
3080077475	Michael J. Reardon
3080630436	Harry Furstenberg
3080687012	Yuri Beletski
3080851855	Ben Blaiszik
3081041697	Yue Zhao
3081323239	I Ghiran
3081435237	Jirí Matousek
3082344498	Jeff D. Kahn
3083026058	H. Seo
3083393811	Akshay Kumar
3083428406	C. Fogler
3083473784	Jaehoon Kim
3083929482	Aparicio Cnm.
3084174787	Yangyan Gu
3084198541	V. C. Do
3084250415	R. Cruz-Torres
3084537902	T. R. Junk
3084815697	Khee-Gan Lee
3085187773	M. F. Newman
3085465049	James E. Cox
3086054591	P. Nachimuthu
3087176554	J. Siddiqui
3087702041	Eteri Regis
3087855459	K. Antonyuk
3088132676	Huayi Wang
3088373758	Ashish Mahabal
3088382796	B. C.L. Sumner
3088399466	C. C. Cheung
3088464471	S. Oggero
3088716722	Paul Zimmermann
3088891108	Matthew Gignac
3089080403	F. Grau Horta
3089231124	S. Khalid
3089290999	K. Lukashin
3089298867	S. Bordoni
3089526520	J.B. Mullin
3090384032	Jürgen Krauss
3090795131	Dallas Wulf
3090850004	Katherine Gagnon
3091901355	N. A. Baltzell
3091974525	Alexander Song
3092252213	Morgane Didier
3092396463	R. Kass
3092515466	Daniel Hathcock
3093017320	H. Hansen
3093971059	Alex Christopher Martyniuk
3094045399	Lucia Castillo Garcia
3094170373	M. Schernau
3094318098	Haseeb Rahman
3094864775	P M Mobberley
3095500583	Ester Fagnano
3096106390	Geoffrey Gilles
3096465128	Philip Ruehl
3096656584	Patrick Faughnan
3096682137	Ian McCarthy
3097343275	Liam Stott
3097518201	Aurel Wintner
3097534527	Cécile Chabrot
3097571459	Lei Li
3097968224	Jackie M. Kleinsasser
3097988309	I. H. Stairs
3098271510	A. Vaniachine
3098382934	M. Ziegle
3098453513	Johannes F. Morgenbesser
3098540374	J. Mason
3098824937	M. Satori
3099163869	M. Ogorek
3099565555	V A Price
3099768169	P. Novella
3099774195	E. Burtin
3099817526	Bartosz Walczak
3099817605	K. Hayward
3099845956	R. Kelley
3100227390	A. A. Kabir J. Glister
3100296178	J. M. Hartman
3100457901	Steve Price
3100601114	Diksha Garg
3101187550	K. Moriya
3101267531	R. Van Haasterer
3101280055	P. A. Toale
3101365739	S. Meytal-Beck
3101397121	R. Smits
3101589748	Jan Greve
3101703981	Daniela Isaacs-Bernal
3101773379	Didar Abdulla
3101785248	Nikolai Starinsky
3102122512	M. Hajkova
3102272234	A. A. van Veggel
3102437918	Anda Ramona Tanasie
3102628813	Iona Kondo
3102671205	A. Tricoli
3102936305	Yu. Stroganov
3103142788	B. J. P. Jones
3103267436	J. van Leeuwen
3103372264	W. Levine
3103519451	S. Kolomiets
3103854166	Xiaoyu Pi
3103919634	L. Bartsch
3103933753	M.J. Staib
3103960435	G. Vegni
3104356011	Paul LaPlante
3104716667	Gene Lewis
3104773891	A. Marin
3105083435	M. Kaneyama
3105301088	F. Feng
3105450791	Adam Fleet
3105698373	E. Madsen
3105735381	Simon J. Lilly
3106073803	Ani Thakara
3106836149	M. B. Smy
3107244571	B. Li
3107956971	Zhen Yan
3108070839	P. Titus
3108431002	William Trischuk
3108562734	J. Brooks
3108617347	Bin Tang
3108767038	Jerry P. Sun
3109505817	S. Rousseau
3109544418	David C. Kung
3109652041	Randall Sobie
3109969053	Thibault Guillemin
3109995741	Konstantinos Giannoukos
3110154452	en representación del grupo Biomepoc
3110510452	E. Cuoco
3110815574	Shipsey I.P.J.
3110953736	Richard Scoville
3111449901	Xianfei Yue
3111838161	A. Haas
3113054721	K. Soni
3113057654	Clinton T. Conley
3113140626	Alessandro Lapertosa
3113651332	K. A. Griffioen
3113712041	Wei Wu
3114110506	M. Oriunno
3114165406	Giovanni B. Pajno
3114719748	John W Kwok
3114896853	M. Kim
3115308657	Eugenio V. Garcia
3115825383	Mykolas Jurgis Bilinskas
3116533158	Lowell W. Beineke
3116577738	Mindaugas Janulis
3116781720	J. Todd
3117005534	S. Stepanyan
3117011852	S. W. Lee
3117151606	Michael A. Kaliner
3117158243	A. Tricomi
3117753771	T. Daniels
3118162137	P. Pile
3118549667	T. Masubuchi
3119097868	P Choisy
3119290442	J.-P. Viard
3119509974	M. Cappiluppi
3120093106	Avital Granit
3120112873	I Alcaraz
3120140646	Linn Krueger
3120263765	Bailin Peng
3120418608	Bence Bécsy
3121142331	Fa Po Chung
3121180520	I. Hos
3121183701	Ernest E. Bergmann
3121223135	D. Zhang
3121245816	M. Sumihama
3121395996	B. Cheynis
3121769239	E. Spiriti
3121852304	Jean C. Zenklusen
3121858014	A. O.M. Iorio
3121913164	Libby Taylor
3121926782	H.V. Cli
3121946840	G. Gopal
3121973369	E. Strauss
3121998377	P. Jandir
3122103814	P. Grenier
3122163397	C. Barker
3122374300	P. Sorokin
3122409740	R. Contri
3122455329	Ma M. M.
3122479693	K. A. Aniol
3122529379	T. Cornelissen
3122698020	James Watmough
3122978582	J. S. Lange
3123074917	L. Greiner
3123184548	R. Sobie
3123318340	V. Obraztsov
3123386239	Ian Stobert
3123428772	Madhusudanan K P
3123442577	M. L. Lollie
3123451423	H. Y. Wei
3123477118	S. Taroni
3123492164	B. Zihlmann
3123543994	R. D. Sangro
3123587827	J. Brinson
3123595321	S. Thüer
3123599037	V. Nikolaenko
3123653230	Anatoly Zhokhov
3123656333	F. Fang
3123683665	C. Bennhold
3124046175	Xu Q. N.
3124239905	V. Korotkov
3124257907	Oxana Smirnova
3124356182	Y. Tsuchimoto
3124387368	Lemaitre
3124415990	L. L. Pappalardo
3124449310	L. Todor
3124675105	R. Tanaka
3124727681	Alexandra Deeks
3124821473	B. Tali
3124892266	L. Micu
3124990580	T. M. Cormier
3125082798	Fu C. D.
3125099273	G. Franzoni
3125108453	Dugan O'Neil
3125114984	Jing-Han Chen
3125215907	Rebecca Dufrane
3125275692	S. H. Hwang
3125313354	V. Kakoyan
3125328064	D. Mzhavia
3125330324	Als Smith
3125412236	E. Spiriti
3125536807	T. Tekampe
3125584821	S. Sen
3125766612	F. Rebassoo
3125940534	V. Balagura
3125990383	S. W. Weber
3126033319	J. J. Melone
3126122707	Luciano Pappalardo
3126151156	O. Teryaev
3126345743	Simon Merritt
3126772893	A. Timoshenko
3126988485	H.W. Willie Wong
3127069879	James Robson
3127235051	X. K. Zhou
3127280467	Anterpreet Kaur
3127530871	S. H. Tlou
3127671218	Petr Hamal
3127727003	Andreas Meyer
3127922180	Christian Schulz
3128575535	K. Park
